"Img","MeasDate","MeasTime","Experiment","Tube","Location","Date","Time","Session","DataGatherer","ImgType","PxSizeH","PxSizeV","Fungae","Undefined","Undefined.1","Undefined.2","TotLength.mm","TotProjArea.mm2","TotSurfArea.mm2","TotAvgDiam.10ths.mm","TotVolume.mm3","TotNumberOfTips","AliveLength.mm","AliveProjArea.mm2","AliveSurfArea.mm2","AliveAvgDiam.10ths.mm","AliveVolume.mm3","AliveNumberOfTips","DeadLength.mm","DeadProjArea.mm2","DeadSurfArea.mm2","DeadAvgDiam.10ths.mm","DeadVolume.mm3","DeadNumberOfTips","GoneLength.mm","GoneProjArea.mm2","GoneSurfArea.mm2","GoneAvgDiam.10ths.mm","GoneVolume.mm3","GoneNumberOfTips","NumberOfClasses","L0to0.5","L0.5to1","L1to1.5","L1.5to2","L2to2.5","L2.5to3","L3to3.5","L3.5to4","L4to4.5","Lgreaterthan4.5","SA0to0.5","SA0.5to1","SA1to1.5","SA1.5to2","SA2to2.5","SA2.5to3","SA3to3.5","SA3.5to4","SA4to4.5","SAgreaterthan4.5","PA0to0.5","PA0.5to1","PA1to1.5","PA1.5to2","PA2to2.5","PA2.5to3","PA3to3.5","PA3.5to4","PA4to4.5","PAgreaterthan4.5","V0to0.5","V0.5to1","V1to1.5","V1.5to2","V2to2.5","V2.5to3","V3to3.5","V3.5to4","V4to4.5","Vgreaterthan4.5","T0to0.5","T0.5to1","T1to1.5","T1.5to2","T2to2.5","T2.5to3","T3to3.5","T3.5to4","T4to4.5","Tgreaterthan4.5","X","ImageNotes","X.1","MeasDateTime","DateTime","Month","Block","Species","Depth","rootvol.mm3.mm2","Date.c","Depth.c"
"EF2010_T027_L045_2010.08.18_104234_004_AP.jpg",2011-04-27,"12:30:40","EF2010","27",45,2010-08-18,"104234",4,"AP","Clr",0.021368,0.021834,"-","-","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"",NA,2011-04-27 12:30:40,2010-08-18 10:42:34,"August","0","Miscanthus",53,0,10.6719729860106,-6.95320791123975
"EF2010_T027_L050_2010.07.26_121930_003_AP.jpg",2011-09-27,"15:10:23","EF2010","27",50,2010-07-26,"121930",3,"AP","Clr",0.024725,0.025806,"-","-","-","-",16.9475,4.3168,13.5617,2.5472,1.177,5,16.9475,4.3168,13.5617,2.5472,1.177,5,0,0,0,0,0,0,0,0,0,0,0,0,10,4.1478,0.5278,0.5278,0.5278,1.832,0.7116,0.7116,0.7116,7.2494,0,0.3394,0.1244,0.2073,0.2902,1.2145,0.6148,0.7266,0.8384,9.2063,0,0.108,0.0396,0.066,0.0924,0.3866,0.1957,0.2313,0.2669,2.9305,0,0.0022,0.0023,0.0065,0.0127,0.0643,0.0423,0.059,0.0786,0.9304,0,3,0,0,0,1,0,0,0,1,0,NA,"",NA,2011-09-27 15:10:23,2010-07-26 12:19:30,"July","0","Miscanthus",58,0.00479709089652721,-12.3280270139894,-1.95320791123975
"EF2010_T027_L050_2010.08.18_104237_004_AP.jpg",2011-04-27,"12:30:40","EF2010","27",50,2010-08-18,"104237",4,"AP","Clr",0.021368,0.021834,"-","-","-","-",13.6502,2.278,7.1566,1.6689,0.302,3,13.6502,2.278,7.1566,1.6689,0.302,3,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,13.6502,0,0,0,0,0,0,0,0,0,7.1566,0,0,0,0,0,0,0,0,0,2.278,0,0,0,0,0,0,0,0,0,0.3017,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,NA,"",NA,2011-04-27 12:30:40,2010-08-18 10:42:37,"August","0","Miscanthus",58,0.00168332603328449,10.6719729860106,-1.95320791123975
"EF2010_T027_L055_2010.07.26_121933_003_AP.jpg",2011-09-27,"15:10:23","EF2010","27",55,2010-07-26,"121933",3,"AP","Clr",0.024725,0.025806,"-","-","-","-",13.4855,1.294,4.0651,0.9595,0.18,3,13.4855,1.294,4.0651,0.9595,0.18,3,0,0,0,0,0,0,0,0,0,0,0,0,10,8.0088,0.4983,0.4983,0.4983,3.9819,0,0,0,0,0,0.6453,0.1174,0.1957,0.2739,2.8328,0,0,0,0,0,0.2054,0.0374,0.0623,0.0872,0.9017,0,0,0,0,0,0.0042,0.0022,0.0061,0.012,0.1604,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,NA,"",NA,2011-09-27 15:10:23,2010-07-26 12:19:33,"July","0","Miscanthus",64,0.000733624776019454,-12.3280270139894,4.04679208876025
"EF2010_T027_L055_2010.08.18_104240_004_AP.jpg",2011-04-27,"12:30:41","EF2010","27",55,2010-08-18,"104240",4,"AP","Clr",0.021368,0.021834,"-","-","-","-",6.3772,1.4538,4.5674,2.2797,0.323,3,6.3772,1.4538,4.5674,2.2797,0.323,3,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,2.4604,0.9583,0,0,2.9586,0,0,0,0,0,0.8348,0.5202,0,0,3.2123,0,0,0,0,0,0.2657,0.1656,0,0,1.0225,0,0,0,0,0,0.0225,0.0225,0,0,0.2776,0,0,0,0,0,1,1,0,0,1,0,0,0,NA,"",NA,2011-04-27 12:30:41,2010-08-18 10:42:40,"August","0","Miscanthus",64,0.00180037850579765,10.6719729860106,4.04679208876025
"EF2010_T027_L060_2010.07.26_121936_003_AP.jpg",2011-09-27,"15:10:23","EF2010","27",60,2010-07-26,"121936",3,"AP","Clr",0.024725,0.025806,"-","-","-","-",17.6091,5.3148,16.6971,3.0182,1.381,2,17.6091,5.3148,16.6971,3.0182,1.381,2,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,8.2633,0.6208,0.6208,0.6208,7.4835,0,0,0,0,0,5.2919,0.5363,0.6338,0.7313,9.5037,0,0,0,0,0,1.6845,0.1707,0.2018,0.2328,3.0251,0,0,0,0,0,0.2699,0.0369,0.0515,0.0686,0.9604,0,0,0,0,0,2,0,0,0,0,0,NA,"",NA,2011-09-27 15:10:23,2010-07-26 12:19:36,"July","0","Miscanthus",70,0.00562853230934926,-12.3280270139894,10.0467920887602
"EF2010_T027_L060_2010.08.18_104243_004_AP.jpg",2011-04-27,"12:30:41","EF2010","27",60,2010-08-18,"104243",4,"AP","Clr",0.021368,0.021834,"-","-","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"",NA,2011-04-27 12:30:41,2010-08-18 10:42:43,"August","0","Miscanthus",70,0,10.6719729860106,10.0467920887602
"EF2010_T027_L065_2010.07.26_121940_003_AP.jpg",2011-09-27,"15:10:23","EF2010","27",65,2010-07-26,"121940",3,"AP","Clr",0.024725,0.025806,"-","-","-","-",9.5957,1.9395,6.0933,2.0213,0.308,1,9.5957,1.9395,6.0933,2.0213,0.308,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,9.5957,0,0,0,0,0,0,0,0,0,6.0933,0,0,0,0,0,0,0,0,0,1.9395,0,0,0,0,0,0,0,0,0,0.3079,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,"",NA,2011-09-27 15:10:23,2010-07-26 12:19:40,"July","0","Miscanthus",76,0.00125531350563329,-12.3280270139894,16.0467920887602
"EF2010_T027_L065_2010.08.18_104247_004_AP.jpg",2011-04-27,"12:30:41","EF2010","27",65,2010-08-18,"104247",4,"AP","Clr",0.021368,0.021834,"-","-","-","-",28.7984,14.969,47.0266,5.1979,8.647,3,28.7984,14.969,47.0266,5.1979,8.647,3,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,5.2733,4.7213,0,0,2.571,1.5855,1.0573,13.5899,0,0,2.1771,2.7413,0,0,2.7926,1.8586,1.4117,36.0453,0,0,0.693,0.8726,0,0,0.8889,0.5916,0.4494,11.4736,0,0,0.0716,0.1271,0,0,0.2414,0.1735,0.15,7.8842,0,0,0,1,0,0,1,0,0,1,NA,"",NA,2011-04-27 12:30:41,2010-08-18 10:42:47,"August","0","Miscanthus",76,0.0481977490391093,10.6719729860106,16.0467920887602
"EF2010_T027_L070_2010.07.26_121943_003_AP.jpg",2011-09-27,"15:10:23","EF2010","27",70,2010-07-26,"121943",3,"AP","Clr",0.024725,0.025806,"-","-","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"",NA,2011-09-27 15:10:23,2010-07-26 12:19:43,"July","0","Miscanthus",82,0,-12.3280270139894,22.0467920887602
"EF2010_T027_L070_2010.08.18_104250_004_AP.jpg",2011-04-27,"12:30:41","EF2010","27",70,2010-08-18,"104250",4,"AP","Clr",0.021368,0.021834,"-","-","-","-",47.9998,25.5576,80.2916,5.3245,13.17,8,47.9998,25.5576,80.2916,5.3245,13.17,8,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,2.9601,1.6469,3.0053,9.4263,0.9437,1.0603,28.9571,0,0,0,1.6781,1.2309,2.6277,9.6389,1.1138,1.4157,62.5865,0,0,0,0.5342,0.3918,0.8364,3.0682,0.3545,0.4506,19.9219,0,0,0,0.0766,0.0732,0.1828,0.785,0.1047,0.1504,11.8016,0,0,0,2,2,0,1,0,0,3,NA,"",NA,2011-04-27 12:30:41,2010-08-18 10:42:50,"August","0","Miscanthus",82,0.073408622047539,10.6719729860106,22.0467920887602
"EF2010_T027_L075_2010.07.26_121946_003_AP.jpg",2011-09-27,"15:10:23","EF2010","27",75,2010-07-26,"121946",3,"AP","Clr",0.024725,0.025806,"-","-","-","-",2.5844,0.0653,0.2051,0.2527,0.001,1,2.5844,0.0653,0.2051,0.2527,0.001,1,0,0,0,0,0,0,0,0,0,0,0,0,10,2.5844,0,0,0,0,0,0,0,0,0,0.2051,0,0,0,0,0,0,0,0,0,0.0653,0,0,0,0,0,0,0,0,0,0.0013,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,"",NA,2011-09-27 15:10:23,2010-07-26 12:19:46,"July","0","Miscanthus",88,4.07569320010808e-06,-12.3280270139894,28.0467920887602
"EF2010_T027_L075_2010.08.18_104253_004_AP.jpg",2011-04-27,"12:30:41","EF2010","27",75,2010-08-18,"104253",4,"AP","Clr",0.021368,0.021834,"-","-","-","-",5.0062,0.8651,2.7178,1.7281,0.117,2,5.0062,0.8651,2.7178,1.7281,0.117,2,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,5.0062,0,0,0,0,0,0,0,0,0,2.7178,0,0,0,0,0,0,0,0,0,0.8651,0,0,0,0,0,0,0,0,0,0.1174,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,NA,"",NA,2011-04-27 12:30:41,2010-08-18 10:42:53,"August","0","Miscanthus",88,0.000652149489716178,10.6719729860106,28.0467920887602
"EF2010_T027_L080_2010.07.26_121950_003_AP.jpg",2011-09-27,"15:10:23","EF2010","27",80,2010-07-26,"121950",3,"AP","Clr",0.024725,0.025806,"-","-","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"",NA,2011-09-27 15:10:23,2010-07-26 12:19:50,"July","0","Miscanthus",94,0,-12.3280270139894,34.0467920887602
"EF2010_T027_L080_2010.08.18_104256_004_AP.jpg",2011-04-27,"12:30:41","EF2010","27",80,2010-08-18,"104256",4,"AP","Clr",0.021368,0.021834,"-","-","-","-",26.9289,27.0055,84.8401,10.0284,23.233,3,26.9289,27.0055,84.8401,10.0284,23.233,3,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,3.4182,1.6104,21.9002,0,0,0,0,0,0,0,4.0284,2.1338,78.6779,0,0,0,0,0,0,0,1.2823,0.6792,25.044,0,0,0,0,0,0,0,0.378,0.2251,22.6298,0,0,0,0,0,0,0,1,0,2,NA,"",NA,2011-04-27 12:30:41,2010-08-18 10:42:56,"August","0","Miscanthus",94,0.129499052090393,10.6719729860106,34.0467920887602
"EF2010_T027_L085_2010.07.26_121953_003_AP.jpg",2011-09-27,"15:10:23","EF2010","27",85,2010-07-26,"121953",3,"AP","Clr",0.024725,0.025806,"-","-","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"",NA,2011-09-27 15:10:23,2010-07-26 12:19:53,"July","0","Miscanthus",99,0,-12.3280270139894,39.0467920887602
"EF2010_T027_L085_2010.08.18_104259_004_AP.jpg",2011-04-27,"12:30:41","EF2010","27",85,2010-08-18,"104259",4,"AP","Clr",0.021368,0.021834,"-","-","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"",NA,2011-04-27 12:30:41,2010-08-18 10:42:59,"August","0","Miscanthus",99,0,10.6719729860106,39.0467920887602
"EF2010_T027_L090_2010.07.26_121956_003_AP.jpg",2011-09-27,"15:10:23","EF2010","27",90,2010-07-26,"121956",3,"AP","Clr",0.024725,0.025806,"-","-","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"",NA,2011-09-27 15:10:23,2010-07-26 12:19:56,"July","0","Miscanthus",105,0,-12.3280270139894,45.0467920887602
"EF2010_T027_L090_2010.08.18_104302_004_AP.jpg",2011-04-27,"12:30:41","EF2010","27",90,2010-08-18,"104302",4,"AP","Clr",0.021368,0.021834,"-","-","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"",NA,2011-04-27 12:30:41,2010-08-18 10:43:02,"August","0","Miscanthus",105,0,10.6719729860106,45.0467920887602
"EF2010_T027_L095_2010.07.26_121959_003_AP.jpg",2011-09-27,"15:10:23","EF2010","27",95,2010-07-26,"121959",3,"AP","Clr",0.024725,0.025806,"-","-","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"",NA,2011-09-27 15:10:23,2010-07-26 12:19:59,"July","0","Miscanthus",111,0,-12.3280270139894,51.0467920887602
"EF2010_T027_L095_2010.08.18_104305_004_AP.jpg",2011-04-27,"12:30:41","EF2010","27",95,2010-08-18,"104305",4,"AP","Clr",0.021368,0.021834,"-","-","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"",NA,2011-04-27 12:30:41,2010-08-18 10:43:05,"August","0","Miscanthus",111,0,10.6719729860106,51.0467920887602
"EF2010_T027_L100_2010.07.26_122003_003_AP.jpg",2011-09-27,"15:10:23","EF2010","27",100,2010-07-26,"122003",3,"AP","Clr",0.024725,0.025806,"-","-","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"",NA,2011-09-27 15:10:23,2010-07-26 12:20:03,"July","0","Miscanthus",117,0,-12.3280270139894,57.0467920887602
"EF2010_T027_L100_2010.08.18_104308_004_AP.jpg",2011-04-27,"12:30:41","EF2010","27",100,2010-08-18,"104308",4,"AP","Clr",0.021368,0.021834,"-","-","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"",NA,2011-04-27 12:30:41,2010-08-18 10:43:08,"August","0","Miscanthus",117,0,10.6719729860106,57.0467920887602
"EF2010_T028_L005_2010.07.26_121313_003_AP.jpg",2011-09-27,"15:25:28","EF2010","28",5,2010-07-26,"121313",3,"AP","Clr",0.024725,0.025806,"-","-","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"",NA,2011-09-27 15:25:28,2010-07-26 12:13:13,"July","0","Miscanthus",6,0,-12.3280270139894,-53.9532079112398
"EF2010_T028_L010_2010.07.26_121316_003_AP.jpg",2011-09-27,"15:25:28","EF2010","28",10,2010-07-26,"121316",3,"AP","Clr",0.024725,0.025806,"-","-","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"",NA,2011-09-27 15:25:28,2010-07-26 12:13:16,"July","0","Miscanthus",12,0,-12.3280270139894,-47.9532079112398
"EF2010_T028_L015_2010.07.26_121320_003_AP.jpg",2011-09-27,"15:25:28","EF2010","28",15,2010-07-26,"121320",3,"AP","Clr",0.024725,0.025806,"-","-","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"",NA,2011-09-27 15:25:28,2010-07-26 12:13:20,"July","0","Miscanthus",18,0,-12.3280270139894,-41.9532079112398
"EF2010_T028_L025_2010.07.26_121326_003_AP.jpg",2011-09-27,"15:25:28","EF2010","28",25,2010-07-26,"121326",3,"AP","Clr",0.024725,0.025806,"-","-","-","-",13.7611,5.0744,15.9417,3.6875,1.533,1,13.7611,5.0744,15.9417,3.6875,1.533,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0.08,0.1617,0.1617,0.1617,1.1935,0.3839,0.3839,0.3839,10.8509,0,0.0095,0.0381,0.0635,0.0889,0.7855,0.3317,0.392,0.4523,13.7805,0,0.003,0.0121,0.0202,0.0283,0.25,0.1056,0.1248,0.144,4.3865,0,1e-04,7e-04,0.002,0.0039,0.0413,0.0228,0.0318,0.0424,1.3927,0,1,0,0,0,0,0,0,0,0,0,NA,"",NA,2011-09-27 15:25:28,2010-07-26 12:13:26,"July","0","Miscanthus",29,0.00624803767576569,-12.3280270139894,-30.9532079112398
"EF2010_T028_L030_2010.07.26_121330_003_AP.jpg",2011-09-27,"15:25:28","EF2010","28",30,2010-07-26,"121330",3,"AP","Clr",0.024725,0.025806,"-","-","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"",NA,2011-09-27 15:25:28,2010-07-26 12:13:30,"July","0","Miscanthus",35,0,-12.3280270139894,-24.9532079112398
"EF2010_T028_L035_2010.07.26_121333_003_AP.jpg",2011-09-27,"15:25:28","EF2010","28",35,2010-07-26,"121333",3,"AP","Clr",0.024725,0.025806,"-","-","-","-",26.0091,3,9.4249,1.1535,0.426,3,26.0091,3,9.4249,1.1535,0.426,3,0,0,0,0,0,0,0,0,0,0,0,0,10,12.4477,0.2467,0.2467,0.2467,12.8212,0,0,0,0,0,0.9928,0.0581,0.0969,0.1356,8.1414,0,0,0,0,0,0.316,0.0185,0.0308,0.0432,2.5915,0,0,0,0,0,0.0063,0.0011,0.003,0.0059,0.4114,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,NA,"",NA,2011-09-27 15:25:28,2010-07-26 12:13:33,"July","0","Miscanthus",41,0.00173624530324604,-12.3280270139894,-18.9532079112398
"EF2010_T028_L040_2010.07.26_121336_003_AP.jpg",2011-09-27,"15:25:28","EF2010","28",40,2010-07-26,"121336",3,"AP","Clr",0.024725,0.025806,"-","-","-","-",4.9092,0.9923,3.1173,2.0213,0.158,1,4.9092,0.9923,3.1173,2.0213,0.158,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,4.9092,0,0,0,0,0,0,0,0,0,3.1173,0,0,0,0,0,0,0,0,0,0.9923,0,0,0,0,0,0,0,0,0,0.1575,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,"",NA,2011-09-27 15:25:28,2010-07-26 12:13:36,"July","0","Miscanthus",47,0.000643959525617077,-12.3280270139894,-12.9532079112398
"EF2010_T028_L045_2010.07.26_121340_003_AP.jpg",2011-09-27,"15:25:28","EF2010","28",45,2010-07-26,"121340",3,"AP","Clr",0.024725,0.025806,"-","-","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"",NA,2011-09-27 15:25:28,2010-07-26 12:13:40,"July","0","Miscanthus",53,0,-12.3280270139894,-6.95320791123975
"EF2010_T028_L050_2010.07.26_121343_003_AP.jpg",2011-09-27,"15:25:28","EF2010","28",50,2010-07-26,"121343",3,"AP","Clr",0.024725,0.025806,"-","-","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"",NA,2011-09-27 15:25:28,2010-07-26 12:13:43,"July","0","Miscanthus",58,0,-12.3280270139894,-1.95320791123975
"EF2010_T028_L055_2010.07.26_121346_003_AP.jpg",2011-09-27,"15:25:28","EF2010","28",55,2010-07-26,"121346",3,"AP","Clr",0.024725,0.025806,"-","-","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"",NA,2011-09-27 15:25:28,2010-07-26 12:13:46,"July","0","Miscanthus",64,0,-12.3280270139894,4.04679208876025
"EF2010_T028_L060_2010.07.26_121349_003_AP.jpg",2011-09-27,"15:25:28","EF2010","28",60,2010-07-26,"121349",3,"AP","Clr",0.024725,0.025806,"-","-","-","-",37.6083,11.4791,36.0628,3.0523,4.464,9,37.6083,11.4791,36.0628,3.0523,4.464,9,0,0,0,0,0,0,0,0,0,0,0,0,10,13.3831,0.9558,0.9558,0.9558,2.7378,0.8202,0.8202,0.8202,1.0281,15.1314,1.0807,0.2252,0.3754,0.5255,1.9492,0.7086,0.8374,0.9662,1.3741,28.0206,0.344,0.0717,0.1195,0.1673,0.6204,0.2255,0.2666,0.3076,0.4374,8.9192,0.007,0.0042,0.0117,0.023,0.1104,0.0487,0.068,0.0906,0.1461,4.1415,7,0,0,0,1,0,0,0,1,0,NA,"",NA,2011-09-27 15:25:28,2010-07-26 12:13:49,"July","0","Miscanthus",70,0.0181938944452825,-12.3280270139894,10.0467920887602
"EF2010_T028_L065_2010.07.26_121352_003_AP.jpg",2011-09-27,"15:25:28","EF2010","28",65,2010-07-26,"121352",3,"AP","Clr",0.024725,0.025806,"-","-","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"",NA,2011-09-27 15:25:28,2010-07-26 12:13:52,"July","0","Miscanthus",76,0,-12.3280270139894,16.0467920887602
"EF2010_T028_L070_2010.07.26_121356_003_AP.jpg",2011-09-27,"15:25:28","EF2010","28",70,2010-07-26,"121356",3,"AP","Clr",0.024725,0.025806,"-","-","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"",NA,2011-09-27 15:25:28,2010-07-26 12:13:56,"July","0","Miscanthus",82,0,-12.3280270139894,22.0467920887602
"EF2010_T028_L075_2010.07.26_121359_003_AP.jpg",2011-09-27,"15:25:28","EF2010","28",75,2010-07-26,"121359",3,"AP","Clr",0.024725,0.025806,"-","-","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"",NA,2011-09-27 15:25:28,2010-07-26 12:13:59,"July","0","Miscanthus",88,0,-12.3280270139894,28.0467920887602
"EF2010_T028_L080_2010.07.26_121402_003_AP.jpg",2011-09-27,"15:25:28","EF2010","28",80,2010-07-26,"121402",3,"AP","Clr",0.024725,0.025806,"-","-","-","-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"",NA,2011-09-27 15:25:28,2010-07-26 12:14:02,"July","0","Miscanthus",94,0,-12.3280270139894,34.0467920887602
